symbol,category
RGD1565550,Transcription
RGD1565584,Transcription
RGD1565616,EST
RGD1565617,Immune
RGD1565635,Transcription
RGD1565680,miscellaneous and unknown
RGD1565690,miscellaneous and unknown
RGD1565798,Transcription
RGD1565927,miscellaneous and unknown
RGD1565975,EST
RGD1565983,Proteolysis
RGD1566017,EST
RGD1566021,miscellaneous and unknown
RGD1566029,miscellaneous and unknown
RGD1566052,Transcription
RGD1566059,receptors and binding proteins
RGD1566146,Cytoskeleton
RGD1566149,EST
RGD1566225,EST
RGD1566226,Unknown
RGD1566243,miscellaneous and unknown
RGD1566265,EST
RGD1566266,EST
RGD1566320,miscellaneous and unknown
RGD1566325,Development
RGD1566343,Cytoskeleton
RGD1566401,Epigenetic
RGD1566403,miscellaneous and unknown
RGD1624210,Immune
Rgl1,Signaling
Rgnef,Signaling
Rgp1,Golgi
Rgr,Signaling
Rgs11,Signaling
Rgs16,Signaling
Rgs17,Signaling
Rgs18,Signaling
Rgs2,Signaling
Rgs22,Signaling
Rgs4,Signaling
Rgs5,Signaling
Rgs6,Signaling
Rgs9,Signaling
Rhbdd2,metabolism and transport
Rhbdl2,Signaling
Rhoa,Signaling
Rhob,Signaling
Rhobtb1,Signaling
Rhoc,Signaling
RHOC,Signaling
Rhog,Signaling
Rhoj,Signaling
Rhox8,Transcription
Rhpn2,Signaling
Rictor,Transcription
Rimbp2,Unknown
Rims1,Signaling
Rin1,Signaling
Rin2,Signaling
Riok2,Signaling
Ripk4,Signaling
Rita1,Cytoskeleton
Rkhd1,Proteolysis
Rlbp1,receptors and binding proteins
Rlim,Proteolysis
Rmnd5a,Development
Rn5-8s,Translation
Rn50_1_1368.1,Unknown
Rn50_10_0873.4,Unknown
Rn50_12_0174.1,Unknown
Rn50_2_1411.1,Unknown
Rn50_20_0026.4,Unknown
Rn50_20_0053.5,Unknown
Rn50_3_1467.1,Unknown
Rn50_5_0791.1,Unknown
Rn50_5_0814.8,Unknown
Rn50_7_1411.2,Unknown
Rn50_9_0077.1,Unknown
Rn50_X_0609.1,Unknown
Rn50_X_0699.2,Unknown
Rn50_X_0744.1,Unknown
Rn60_1_1004.2,Unknown
Rn60_13_0019.1,Unknown
Rn60_14_0094.2,Unknown
Rn60_20_0028.1,Unknown
Rn60_20_0029.5,Unknown
Rn60_20_0030.4,Unknown
Rn60_20_0032.5,Immune
Rn60_20_0049.10,Unknown
Rn60_6_1137.1,Unknown
Rn60_Y_0001.3,Unknown
Rn60_Y_0003.2,Unknown
Rn60_Y_0004.4,Unknown
Rn60_Y_0006.2,Unknown
Rn60_Y_0008.1,Unknown
Rnase1,translation and protein modification
Rnase1l1,translation and protein modification
Rnase4,translation and protein modification
Rnaseh2b,translation and protein modification
Rnasek,translation and protein modification
Rnaset2,translation and protein modification
Rnd2,Signaling
Rnd3,Signaling
Rnf10,Proteolysis
Rnf103,Protein Binding
Rnf111,Proteolysis
Rnf112,Signaling
Rnf113a1,Proteolysis
Rnf125,Proteolysis
Rnf133,Proteolysis
Rnf135,Proteolysis
Rnf139,Proteolysis
rnf141,Proteolysis
Rnf144b,Proteolysis
Rnf145,Proteolysis
Rnf146,Proteolysis
Rnf149,Proteolysis
Rnf151,Proteolysis
Rnf160,Proteolysis
Rnf165,Development
Rnf166,Proteolysis
Rnf181,Proteolysis
Rnf187,Proteolysis
Rnf207,Unknown
Rnf208,Proteolysis
Rnf213,Proteolysis
Rnf26,Proteolysis
Rnf34,Apoptosis
Rnf40,Proteolysis
Rnf43,Proteolysis
Rnf44,Proteolysis
Rnf8,Proteolysis
Rnft1,Proteolysis
Rngtt,translation and protein modification
Rnh1,translation and protein modification
Rnls,Metabolism
Rnmt,translation and protein modification
Rnpc3,translation and protein modification
Rnps1,translation and protein modification
RNU6-744P,miscellaneous and unknown
Robld3,Development
Robo1,Development
Rock2,Signaling
Rogdi,Transcription
Romo1,miscellaneous and unknown
Ropn1,Development
Ror1,Signaling
Ror2,Signaling
Rora,receptors and binding proteins
Rorb,receptors and binding proteins
Rorc,Immune
Rp9,translation and protein modification
Rpa3,Cytoskeleton
Rpain,Cytoskeleton
Rpesp,Signaling
Rpgr,Signaling
Rpgrip1l,metabolism and transport
Rpl10a,translation and protein modification
Rpl11,Translation
RpL12,translation and protein modification
Rpl13,translation and protein modification
Rpl13a,translation and protein modification
Rpl15,translation and protein modification
Rpl17,translation and protein modification
Rpl18a,translation and protein modification
Rpl19,translation and protein modification
RPL19,translation and protein modification
Rpl22,Translation
Rpl22l1,translation and protein modification
Rpl23,translation and protein modification
Rpl23a,translation and protein modification
RPL23AP84,translation and protein modification
Rpl24,translation and protein modification
Rpl26,translation and protein modification
Rpl27,translation and protein modification
rpl27a,translation and protein modification
Rpl27a,translation and protein modification
Rpl29,translation and protein modification
Rpl3,translation and protein modification
Rpl31,translation and protein modification
Rpl32,translation and protein modification
Rpl34,translation and protein modification
Rpl35a,translation and protein modification
RPL35A,translation and protein modification
Rpl36,translation and protein modification
Rpl36a,translation and protein modification
Rpl36al,translation and protein modification
Rpl37,translation and protein modification
Rpl39,translation and protein modification
Rpl41,translation and protein modification
Rpl5,translation and protein modification
Rpl7,translation and protein modification
RPL7A,translation and protein modification
Rpl7l1,translation and protein modification
Rpn2,Golgi
Rpp14,translation and protein modification
Rpp30,translation and protein modification
Rprd1b,Cell Cycle
Rprm,Transcription
Rps10,translation and protein modification
Rps11,translation and protein modification
Rps12,translation and protein modification
Rps13,translation and protein modification
Rps14,translation and protein modification
Rps15,translation and protein modification
Rps15a,translation and protein modification
Rps17,translation and protein modification
Rps18,translation and protein modification
Rps19,translation and protein modification
Rps2-ps1,Unknown
Rps2-ps2,Unknown
Rps2-ps5,translation and protein modification
Rps20,translation and protein modification
Rps21,translation and protein modification
Rps24,translation and protein modification
Rps25,translation and protein modification
Rps26,translation and protein modification
Rps27,translation and protein modification
Rps27a,translation and protein modification
Rps28,translation and protein modification
Rps29,translation and protein modification
Rps3,translation and protein modification
Rps3a,translation and protein modification
Rps4x,translation and protein modification
Rps4y2,translation and protein modification
Rps5,translation and protein modification
rps6,translation and protein modification
Rps6,translation and protein modification
Rps6ka3,Signaling
Rps7,translation and protein modification
Rps9,translation and protein modification
Rpsa,translation and protein modification
Rpusd2,translation and protein modification
Rpusd4,translation and protein modification
Rqcd1,Signaling
Rraga,Signaling
RragB,Signaling
Rragd,Signaling
Rras,Transcription
Rras2,Signaling
Rreb1,Signaling
Rrm2b,Development
Rrp1,translation and protein modification
Rrp7a,translation and protein modification
Rrp8,translation and protein modification
Rsad2,Development
Rsb66,miscellaneous and unknown
Rsbn1l,Development
Rshl3,Development
Rsl24d1,translation and protein modification
Rspo4,Growth Factors & Cytokines
Rspry1,Proteolysis
Rsrc1,Development
RT1-A1,Immune
RT1-Ba,Unknown
RT1-Bb,Immune
RT1-CE1,Immune
RT1-CE10,Immune
RT1-CE11,Immune
RT1-CE12,Immune
RT1-CE13,Immune
RT1-CE14,Immune
RT1-CE16,Immune
RT1-CE2,Immune
RT1-CE3,Immune
RT1-CE4,Immune
RT1-CE5,Immune
RT1-CE7,Immune
RT1-Da,Immune
RT1-DMa,Immune
RT1-DOb,Immune
RT1-M3-1,Immune
RT1-M6-1,Immune
RT1-M6-2,Immune
RT1-N2,Immune
RT1-N3,Immune
RT1-S2,Immune
RT1-S3,Immune
RT1-T24-1,Immune
RT1-T24-4,Immune
Rtel1,Cell Cycle
Rtn1,metabolism and transport
Rtn3,metabolism and transport
Rtn4,metabolism and transport
Rtn4ip1,miscellaneous and unknown
Rtn4r,receptors and binding proteins
Rtp4,receptors and binding proteins
Rttn,Development
Runx1,Transcription
Runx1t1,Transcription
Rwdd2a,miscellaneous and unknown
Rwdd2b,miscellaneous and unknown
Rwdd4a,miscellaneous and unknown
Rxra,receptors and binding proteins
Rxrg,receptors and binding proteins
Ry1,Transcription
Rybp,receptors and binding proteins
Ryr1l,receptors and binding proteins
Ryr3,receptors and binding proteins
S100a1,Signaling
S100a10,receptors and binding proteins
S100a11,receptors and binding proteins
S100a13,Signaling
S100a16,receptors and binding proteins
S100a3,receptors and binding proteins
S100a5,receptors and binding proteins
S100a6,receptors and binding proteins
S100b,receptors and binding proteins
S100g,receptors and binding proteins
S1pr2,Signaling
S1pr3,Signaling
Safb,Signaling
Sall1,Transcription
SAMD00019534_078930,miscellaneous and unknown
Samd12,Unknown
Samd14,miscellaneous and unknown
Samd4a,Signaling
Samd5,miscellaneous and unknown
Samd9l,miscellaneous and unknown
Samm50,Mitochondria
Samsn1,Signaling
Sar1b,Development
Sardh,metabolism and transport
Sarnp,Transcription
Sars,translation and protein modification
Sart1,Immune
Sart3,Transcription
Sat1,metabolism and transport
Satb1,Epigenetic
Satb2,Epigenetic
Sav1,Development
Sbf2,Epigenetic
Sblf,metabolism and transport
Sbno2,Transcription
Sc4mol,metabolism and transport
Sc5dl,metabolism and transport
Scai,EST
Scamp1,metabolism and transport
Scamp4,metabolism and transport
Scamp5,metabolism and transport
Scand1,Transcription
Scap,translation and protein modification
Scara5,Unknown
Scarb1,receptors and binding proteins
Sccpdh,metabolism and transport
Scd,metabolism and transport
Scd1,metabolism and transport
Scd2,Metabolism
Scd4,metabolism and transport
Scfd1,receptors and binding proteins
Scfd2,Unknown
Scg2,Cytoskeleton
Scg3,miscellaneous and unknown
Scgb1b30,Unknown
Scgb2b24,Unknown
Scin,Cytoskeleton
Sclt1,metabolism and transport
Scmh1,Epigenetic
Scn10a,Transport
Scn11a,Transport
Scn1a,metabolism and transport
Scn1b,metabolism and transport
Scn3a,metabolism and transport
Scn5a,Transport
Scn7a,metabolism and transport
Scnn1b,metabolism and transport
Scnn1g,metabolism and transport
Scoc,Golgi
Scpep1,Proteolysis
Scrg1,Development
Scrib,Development
Scrn3,Unknown
Scube1,Signaling
Scx,Transcription
Scyl3,Transcription
Sdc1,Cytoskeleton
Sdc4,Cytoskeleton
Sdccag1,miscellaneous and unknown
Sdf2,Growth Factors & Cytokines
Sdf2l1,Transcription
Sdhaf1,Metabolism
Sdk1,Unknown
Sdk2,Development
Sdr39u1,metabolism and transport
Sec13,receptors and binding proteins
Sec14l1,metabolism and transport
Sec16a,Golgi
Sec23b,metabolism and transport
Sec23ip,Golgi
Sec24a,metabolism and transport
Sec24d,Transport
Sec61a2,receptors and binding proteins
sec61g,metabolism and transport
Sec61g,metabolism and transport
Sec61g-ps1,receptors and binding proteins
Sec63,metabolism and transport
Secisbp2,Binding Protein
Secisbp2l,receptors and binding proteins
Sectm1b,Development
Sel1l3,Signaling
Selenbp1,receptors and binding proteins
Seli,Signaling
Selk,metabolism and transport
Selm,metabolism and transport
Selt,Golgi
Selv,receptors and binding proteins
Sema3a,Growth Factors & Cytokines
Sema3b,Development
Sema3c,Development
Sema3d,Growth Factors & Cytokines
Sema3e,Development
Sema3f,Growth Factors & Cytokines
Sema3g,Development
Sema4a,Development
Sema4b,Development
Sema4d,Development
Sema6d,Growth Factors & Cytokines
Sema7a,Development
Senp17,Proteolysis
Senp2,Proteolysis
Senp7,Proteolysis
Sepp1,metabolism and transport
Sept11,Growth Factors & Cytokines
Sept2,Growth Factors & Cytokines
Sept4,Growth Factors & Cytokines
Sepw1,metabolism and transport
Serf1,Transcription
Serinc2,Cytoskeleton
Serinc5,metabolism and transport
Serpina3k,Proteolysis
Serpina5,EST
Serpina9,Proteolysis
Serpinb13,Protease
Serpinb1a,Proteolysis
Serpinb8,Proteolysis
Serpine1,Proteolysis
Serpine2,Proteolysis
Serpinf1,Proteolysis
Serping1,Proteolysis
Serpinh1,Development
Serpini1,Proteolysis
Sertad1,Transcription
Sertad2,Transcription
Sertad4,Transcription
Sertm1,Unknown
Setd8,Epigenetic
Setx,Development
Sez6,Development
Sez6l2,Development
Sf1,translation and protein modification
Sf3a1,translation and protein modification
Sf3a2,translation and protein modification
Sf3a3,translation and protein modification
Sf3b4,translation and protein modification
Sf3b5,translation and protein modification
Sfi1,Cell Cycle
Sfmbt1,Transcription
Sfn,EST
Sfrp1,Signaling
Sfrp2,Development
Sfrp4,Development
Sfrp5,Development
Sfrs12ip1,translation and protein modification
Sfrs16,translation and protein modification
Sfrs18,translation and protein modification
Sfrs5,translation and protein modification
Sfrs6,translation and protein modification
Sfrs7,translation and protein modification
Sfxn2,miscellaneous and unknown
Sfxn5,metabolism and transport
Sgcb,Cytoskeleton
Sgcd,Cytoskeleton
Sgef,Transcription
Sgk1,Signaling
Sgms1,Metabolism
Sgp158,miscellaneous and unknown
Sgpp1,metabolism and transport
Sgsm3,Signaling
Sgtb,miscellaneous and unknown
Sh2b2,Immune
Sh2d1b1,Signaling
Sh2d4a,miscellaneous and unknown
Sh2d6,Unknown
Sh3bgrl,metabolism and transport
Sh3bgrl2,metabolism and transport
Sh3bgrl3,metabolism and transport
Sh3bp2,translation and protein modification
Sh3bp4,Signaling
Sh3bp5l,translation and protein modification
Sh3gl2,Signaling
Sh3gl3,Signaling
Sh3glb1,Signaling
Sh3pxd2a,Development
Sh3tc2,Development
Shank1,Development
Shank2,Protein Binding
Shank3,Signaling
Sharpin,Apoptosis
Shc3,Signaling
Shc4,Signaling
Shd,Signaling
Shfm1,Development
Shisa5,Transcription
Shisa6,Development
Shmt2,metabolism and transport
Shpk,metabolism and transport
Shq1,translation and protein modification
Shroom2,Cytoskeleton
Shroom3,Cytoskeleton
si:ch73-359m17.2,miscellaneous and unknown
si:dkey-31f5.8,miscellaneous and unknown
Siah2,Signaling
Sidt1,receptors and binding proteins
Sidt2,receptors and binding proteins
Sigirr,Immune
Siglec5,Immune
Sike,Signaling
Sil1,Signaling
Silv,Development
Sin3a,Transcription
Sipa1l1,Signaling
Sipa1l2,Signaling
Sirt4,Transcription
Siva1,Immune
Six6os1,Epigenetic
Ska2,Cytoskeleton
Skap2,Signaling
Skil,Development
Sla,Signaling
Slamf9,Immune
Slc10a4,metabolism and transport
Slc11a1,metabolism and transport
Slc12a1,Transport
Slc12a3,metabolism and transport
Slc12a4,metabolism and transport
Slc12a5,metabolism and transport
Slc12a8,Transport
Slc13a3,Transport
Slc14a1,metabolism and transport
Slc15a1,metabolism and transport
Slc15a2,metabolism and transport
Slc15a3,metabolism and transport
Slc15a4,metabolism and transport
Slc15a5,Transport
Slc16a1,metabolism and transport
Slc16a10,Transport
Slc16a12,metabolism and transport
Slc16a14,metabolism and transport
Slc16a2,metabolism and transport
Slc16a3,metabolism and transport
Slc16a7,metabolism and transport
Slc17a3,Transport
Slc17a5,metabolism and transport
Slc19a2,metabolism and transport
Slc19a3,metabolism and transport
Slc1a1,metabolism and transport
Slc1a2,metabolism and transport
Slc1a3,metabolism and transport
Slc1a4,metabolism and transport
Slc1a5,Transport
Slc20a1,metabolism and transport
Slc20a2,Metabolism
Slc22a1,metabolism and transport
Slc22a2,Transport
Slc22a23,metabolism and transport
Slc22a3,Transport
Slc22a5,Transport
Slc24a2,Transport
Slc24a4,metabolism and transport
Slc24a6,metabolism and transport
Slc25a10,metabolism and transport
Slc25a13,metabolism and transport
Slc25a19,metabolism and transport
Slc25a2,metabolism and transport
Slc25a20,metabolism and transport
Slc25a21,Binding Protein
Slc25a23,metabolism and transport
Slc25a25,metabolism and transport
Slc25a26,metabolism and transport
Slc25a29,Transport
Slc25a30,metabolism and transport
Slc25a32,metabolism and transport
Slc25a33,Transport
Slc25a35,metabolism and transport
Slc25a36,metabolism and transport
SLC25A37,receptors and binding proteins
Slc25a40,metabolism and transport
Slc25a42,metabolism and transport
Slc25a44,metabolism and transport
Slc25a45,metabolism and transport
Slc26a2,metabolism and transport
Slc26a4,metabolism and transport
Slc26a5,metabolism and transport
Slc26a6,metabolism and transport
Slc26a8,metabolism and transport
Slc27a1,metabolism and transport
Slc28a2,metabolism and transport
Slc28a3,Transport
Slc29a1,metabolism and transport
Slc29a2,metabolism and transport
Slc29a3,metabolism and transport
Slc2a1,metabolism and transport
Slc2a12,metabolism and transport
Slc2a4,metabolism and transport
Slc2a5,metabolism and transport
Slc2a9,metabolism and transport
Slc30a1,metabolism and transport
Slc30a10,metabolism and transport
Slc30a2,metabolism and transport
Slc30a3,metabolism and transport
Slc30a6,metabolism and transport
Slc31a1,metabolism and transport
Slc32a1,metabolism and transport
Slc33a1,metabolism and transport
SLC34A1,metabolism and transport
Slc35a2,metabolism and transport
Slc35a3,metabolism and transport
Slc35b2,metabolism and transport
Slc35d1,metabolism and transport
Slc35e1,metabolism and transport
Slc35f1,metabolism and transport
Slc35f2,metabolism and transport
Slc35f4,metabolism and transport
Slc36a1,metabolism and transport
Slc36a4,Transport
Slc37a1,metabolism and transport
Slc37a2,metabolism and transport
Slc38a10,metabolism and transport
Slc38a2,metabolism and transport
Slc38a3,metabolism and transport
Slc38a4,metabolism and transport
Slc38a5,Unknown
Slc38a7,metabolism and transport
Slc39a1,metabolism and transport
Slc39a10,metabolism and transport
Slc39a11,metabolism and transport
Slc39a7,Immune
Slc3a2,metabolism and transport
Slc40a1,metabolism and transport
Slc41a2,metabolism and transport
Slc41a3,Transport
Slc43a1,metabolism and transport
Slc43a2,metabolism and transport
Slc43a3,metabolism and transport
Slc44a1,metabolism and transport
Slc44a2,metabolism and transport
Slc44a3,metabolism and transport
Slc44a4,metabolism and transport
Slc45a2,Transport
Slc45a3,metabolism and transport
Slc45a4,metabolism and transport
Slc46a1,metabolism and transport
Slc46a3,Transport
Slc47a1,metabolism and transport
Slc4a2,metabolism and transport
Slc4a4,Transport
Slc4a7,metabolism and transport
Slc4a8,Transport
Slc5a11,Transport
Slc5a2,Transport
Slc5a3,metabolism and transport
Slc5a5,metabolism and transport
Slc5a7,metabolism and transport
Slc5a8,metabolism and transport
Slc6a15,metabolism and transport
Slc6a2,metabolism and transport
Slc6a6,Transport
Slc6a7,metabolism and transport
Slc6a9,metabolism and transport
Slc7a1,Transport
Slc7a11,Transport
Slc7a2,metabolism and transport
Slc7a3,metabolism and transport
Slc7a4,metabolism and transport
Slc7a5,metabolism and transport
Slc7a6,metabolism and transport
Slc7a6os,metabolism and transport
Slc7a8,Transport
Slc7a9,metabolism and transport
Slc8a1,Transport
Slc8a2,metabolism and transport
Slc9a1,Transport
Slc9a3r1,metabolism and transport
Slc9a3r2,metabolism and transport
Slc9a4,metabolism and transport
Slc9a7,metabolism and transport
Slc9a8,metabolism and transport
Slc9a9,Transport
Slco1a2,Transport
Slco1a5,metabolism and transport
Slco2a1,metabolism and transport
Slco2b1,metabolism and transport
Slco3a1,metabolism and transport
Slco4c1,metabolism and transport
Slco5a1,metabolism and transport
Slco6d1,Transport
Slfn2,translation and protein modification
Slfn3,translation and protein modification
Slfn5,translation and protein modification
Slfn8,translation and protein modification
Slit2,Development
Slit3,Development
Slitrk1,Development
Slitrk6,Receptor
Slmo1,Development
Slpi,Protease
Slpil2,Proteolysis
Slpil3,Proteolysis
Slx4ip,Unknown
Smad1,Signaling
Smad6,Signaling
Smad7,Signaling
Smad9,Transcription
Smap1,Signaling
Smarca4,Epigenetic
Smarca5,Epigenetic
Smarcal1,Epigenetic
Smarcd1,Transcription
Smc1a,Cytoskeleton
Smchd1,Cytoskeleton
Smcp,Development
Smek1,Signaling
Smek2,Signaling
Smg6,Transcription
Smim24,Unknown
Smoc1,receptors and binding proteins
Smoc2,Signaling
Smpd1,Signaling
Smpdl3a,metabolism and transport
Smpx,Development
Smtnl1,Cytoskeleton
Smtnl2,Cytoskeleton
Smyd3,Epigenetic
Snai3,Transcription
Snap47,Cytoskeleton
Snapc2,translation and protein modification
Sncg,Development
Snd1,Transcription
Snhg8,Epigenetic
Snn,Apoptosis
Snrnp25,translation and protein modification
Snrnp35,translation and protein modification
Snrnp48,translation and protein modification
Snrnp70,translation and protein modification
Snrpa1,Translation
Snrpb,Proteolysis
Snrpd2,translation and protein modification
Snrpf,translation and protein modification
Snrpg,Transcription
Sntb1,Development
Sntb2,Development
Sntg1,Development
Snupn,receptors and binding proteins
Snw1,Transcription
Snx11,Signaling
Snx14,Signaling
Snx16,Signaling
Snx19,Signaling
Snx27,Endocytosis
Snx29,Cytoskeleton
Snx33,Signaling
Snx6,Signaling
Snx7,Signaling
Snx8,Transport
Soat1,metabolism and transport
Sobpl,receptors and binding proteins
Socs2,Growth Factors & Cytokines
Socs6,Signaling
Sod1,metabolism and transport
Sod2,metabolism and transport
Sod3,metabolism and transport
Son,Transcription
SORBIDRAFT_02g000380,miscellaneous and unknown
Sorbs2,Cytoskeleton
Sorcs2,Receptor
Sorcs3,receptors and binding proteins
Sord,metabolism and transport
Sorl1,receptors and binding proteins
Sort1,receptors and binding proteins
Sostdc1,Cytoskeleton
Sox11,Transcription
Sox18,Development
sox2,Development
Sox2,Development
Sox6,Development
Sp110,Transcription
Sp2,Transcription
Sp6,Transcription
Spa17,Immune
Spag6,Immune
Spag7,Immune
Sparc,Cytoskeleton
Sparcl1,Signaling
Spata13,Development
Spata2,Development
Spata22,Development
Spata2L,Development
Spata4,Development
Spata5,Development
Spata6,Development
Spata7,Development
Spata9,Development
Spats2l,Development
Spdef,Transcription
Spdye4,Cell Cycle
Spem1,Development
Spen,Transcription
Spetex-2A,miscellaneous and unknown
Spetex-2B,miscellaneous and unknown
Spetex-2C,miscellaneous and unknown
Spetex-2D,miscellaneous and unknown
Spetex-2E,miscellaneous and unknown
Spetex-2F,miscellaneous and unknown
Spetex-2G,miscellaneous and unknown
Spg11,miscellaneous and unknown
Sphk2,metabolism and transport
Spin2a,Development
Spink8,Proteolysis
Spink9,Unknown
Spint1,Proteolysis
Spint2,Proteolysis
Spire1,Cytoskeleton
Spock1,Cytoskeleton
Spon1,Growth Factors & Cytokines
Spop,Transcription
Sppl2a,Signaling
Sppl2b,Proteolysis
Sppl3,EST
Spred1,Signaling
Spred2,Signaling
SPRG_12594,Cytoskeleton
Sprn,Development
Sprr1al,Development
Sprr1b,Development
Spry2,Signaling
Spry3,Signaling
Spryd3,miscellaneous and unknown
Spryd4,miscellaneous and unknown
Spsb1,Proteolysis
Spsb3,Proteolysis
Sptbn2,Cytoskeleton
Spty2d1,Transcription
Sqle,metabolism and transport
Sqrdl,metabolism and transport
Src,Transcription
Srd5a1,metabolism and transport
Srebf2,Transcription
Srf,Transcription
Srfbp1,Transcription
Srgap1,Signaling
Srm,metabolism and transport
Srp54a,Signaling
Srp72,Signaling
Srp9,Signaling
Srpr,Signaling
Srprb,Signaling
Srpx2,Signaling
Srrm2,translation and protein modification
Srrm4,translation and protein modification
Ssb,Development
Ssbp3,translation and protein modification
Ssbp4,translation and protein modification
Ssc5d,receptors and binding proteins
Ssna1,Development
Sspn,Development
Ssr1,Transcription
Ssr3,Signaling
Ssr4,Signaling
Sstr2,Receptor
Sstr3,Receptor
Sstr4,receptors and binding proteins
Sstr5,receptors and binding proteins
St14,Transcription
St3gal1,Golgi
St3gal2,metabolism and transport
St3gal3,Metabolism
St3gal4,metabolism and transport
St3gal5,metabolism and transport
St6gal2,metabolism and transport
St6galnac2,Golgi
ST7,Miscellaneous
St8sia4,Golgi
St8sia5,metabolism and transport
Stac,Unknown
Stac2,Signaling
Stag1,Immune
Stambp,receptors and binding proteins
Stambpl1,Growth Factors & Cytokines
Stap1,Signaling
Stap2,Signaling
Star,metabolism and transport
Stard10,Golgi
Stard13,metabolism and transport
Stard3,metabolism and transport
Stard4,metabolism and transport
Stard6,Transport
Stat1,Transcription
Stat2,Transcription
Stat3,Transcription
Stat5a,Transcription
Stbd1,receptors and binding proteins
Stc1,Growth Factors & Cytokines
Stc2,metabolism and transport
Steap2,Golgi
Steap4,Transcription
Stim1,Signaling
Stk10,Signaling
Stk11ip,Signaling
Stk17b,Signaling
Stk3,Signaling
Stk32a,Signaling
Stk32b,Signaling
Stk33,Signaling
Stk36,Signaling
stk39.L,Signaling
Stk40,Signaling
Stmn1,Cytoskeleton
Stmn2,Miscellaneous
Stom,Cytoskeleton
Stoml1,metabolism and transport
Stoml3,metabolism and transport
Ston2,metabolism and transport
Stox2,Development
Stpg2,Development
Stra6,Signaling
Strap,Signaling
Strbp,Translation
Strc,Extracellular Matrix
Strn,receptors and binding proteins
Stt3a,metabolism and transport
Stx11,Transport
Stx16,Transcription
Stx1a,Transport
Stx2,Transcription
Stx3,Transcription
Stx6,Transport
Stx7,Transcription
Stxbp1,receptors and binding proteins
Stxbp5,receptors and binding proteins
Stxbp5l,Transcription
Stxbp6,receptors and binding proteins
Styxl1,Signaling
Suclg2,Metabolism
Suhw3,Development
Sulf1,metabolism and transport
Sulf2,metabolism and transport
Sult1a1,metabolism and transport
Sult1c2,Metabolism
Sult1c2a,Metabolism
Sult1d1,metabolism and transport
Sult2b1,Metabolism
Sult5a1,metabolism and transport
Sumo1,translation and protein modification
Supv3l1,Transcription
Surf1,Development
Surf4,Development
Surf6,Development
Susd2,Signaling
Susd3,Development
Susd4,Development
Susd5,Signaling
Suv420h2,Development
Sv2a,Development
Sv2b,Binding Protein
Sv2c,Development
Sval1,Development
Sval2,Development
Svep1,miscellaneous and unknown
Svil,Cytoskeleton
Svs3,Development
Svs5,Development
Swap70,Cytoskeleton
Syce2,Cell Cycle
Sycp1,Cell Cycle
Syde2,EST
Syn1,Development
Syn3,Development
Sync,Cytoskeleton
Syne1,Development
Syngap1,Signaling
Syngr1,Development
Syngr3,Development
Synj2,Development
Synj2bp,receptors and binding proteins
Synm,Cytoskeleton
Synpo2,Development
Syp,metabolism and transport
Syt1,Transport
Syt10,Transport
Syt11,Development
Syt2,Transport
Syt6,Transport
Sytl2,Development
Sytl5,Development
Syvn1,Apoptosis
Taar5,receptors and binding proteins
Taar7e,receptors and binding proteins
Taar7g,receptors and binding proteins
Taar8a,receptors and binding proteins
Tac1,Hormone
Tacr3,receptors and binding proteins
Tada2a,Transcription
Tada2b,Transcription
Taf1,Transcription
Taf11,translation and protein modification
Taf13,translation and protein modification
Taf1b,Epigenetic
Taf1d,Transcription
Taf5l,translation and protein modification
Taf6,translation and protein modification
Taf7,translation and protein modification
Taf8,translation and protein modification
Taf9,translation and protein modification
Taf9b,translation and protein modification
Tagln,Cytoskeleton
Tagln2,Cytoskeleton
Tanc1,miscellaneous and unknown
Tanc2,miscellaneous and unknown
Tank,Signaling
Taok1,Signaling
Taok2,Signaling
Tap1,Transport
Tap2,Transport
Tapbp,receptors and binding proteins
Tapt1,Development
Tars2,translation and protein modification
Tarsl2,translation and protein modification
Tas1r2,Receptor
Tas2r114,receptors and binding proteins
Tas2r126,receptors and binding proteins
Tax1bp1,receptors and binding proteins
Tax1bp3,receptors and binding proteins
Tbc1d1,Signaling
Tbc1d15,Signaling
Tbc1d16,Signaling
Tbc1d17,Signaling
Tbc1d22a,Signaling
Tbc1d22b,Signaling
Tbc1d2b,Signaling
Tbc1d32,Unknown
Tbc1d5,Signaling
Tbc1d7,Signaling
Tbc1d8,Signaling
Tbca,Cytoskeleton
Tbcc,translation and protein modification
Tbccd1,Signaling
Tbcd,EST
Tbck,Unknown
Tbl3,Signaling
Tbp,Transcription
Tbpl1,Epigenetic
Tbpl2,Transcription
Tbr1,Transcription
Tbrg1,Growth Factors & Cytokines
Tbrg4,Growth Factors & Cytokines
Tbx1,Epigenetic
Tbx2,Transcription
Tbx3,Epigenetic
Tbx4,Transcription
Tc2n,miscellaneous and unknown
Tcea1,Transcription
Tcea2,Transcription
Tceb1,Transcription
Tceb3,Transcription
Tcf12,Transcription
Tcf21,Transcription
Tcf3,Transcription
Tcf4,Transcription
Tcf7l1,Transcription
Tcfap2c,Transcription
Tcfcp2l1,Transcription
Tcfe3,Transcription
Tchp,Unknown
Tcl1a,Signaling
Tcp1,Development
tcpb,Development
Tcta,Development
Tctn3,miscellaneous and unknown
Tdo2,Metabolism
Tdp1,DNA Repair
Tdpoz1,Transcription
Tdrd12,miscellaneous and unknown
TDRD15,Transcription
